like_count,quote_count,reply_count,retweet_count,tweet_id
3072.0,0.0,11.0,673.0,727314416056803329
2836.0,2.0,22.0,748.0,727286334147182592
3605.0,2.0,31.0,1248.0,727175381690781696
3338.0,0.0,46.0,1202.0,727155742655025152
6326.0,2.0,46.0,2216.0,726935089318363137
3538.0,1.0,26.0,1374.0,726887082820554753
3315.0,0.0,22.0,922.0,726828223124897792
4091.0,0.0,26.0,1046.0,726224900189511680
6543.0,61.0,46.0,2432.0,725842289046749185
3861.0,1.0,25.0,1252.0,725786712245440512
4808.0,0.0,38.0,1613.0,725729321944506368
1308.0,0.0,23.0,558.0,725458796924002305
3453.0,1.0,45.0,1173.0,724983749226668032
2164.0,0.0,9.0,570.0,724771698126512129
4886.0,0.0,25.0,1517.0,724405726123311104
3991.0,1.0,30.0,1626.0,724049859469295616
2463.0,1.0,12.0,513.0,724046343203856385
3844.0,0.0,17.0,1397.0,724004602748780546
3602.0,1.0,28.0,1131.0,723912936180330496
7063.0,13.0,38.0,2654.0,723688335806480385
2796.0,0.0,19.0,816.0,723673163800948736
4877.0,15.0,40.0,1697.0,723179728551723008
3780.0,1.0,26.0,1444.0,722974582966214656
4600.0,0.0,45.0,1496.0,722613351520608256
4248.0,3.0,75.0,1650.0,721503162398597120
2351.0,2.0,11.0,552.0,721001180231503872
2866.0,0.0,23.0,700.0,720785406564900865
2262.0,0.0,21.0,573.0,720775346191278080
3809.0,1.0,30.0,1369.0,720415127506415616
5886.0,2.0,60.0,2272.0,720389942216527872
2632.0,2.0,21.0,882.0,720340705894408192
3572.0,0.0,20.0,1023.0,720059472081784833
4594.0,1.0,41.0,1825.0,720043174954147842
4495.0,1.0,23.0,1600.0,719991154352222208
4191.0,0.0,17.0,1303.0,719704490224398336
4664.0,1.0,27.0,1719.0,719551379208073216
2608.0,0.0,18.0,692.0,719367763014393856
4118.0,0.0,29.0,1124.0,719339463458033665
3185.0,0.0,17.0,862.0,719332531645071360
3218.0,0.0,26.0,986.0,718971898235854848
4820.0,1.0,31.0,1590.0,718939241951195136
17418.0,85.0,89.0,7266.0,718631497683582976
2262.0,0.0,22.0,431.0,718613305783398402
2247.0,0.0,20.0,928.0,718540630683709445
2514.0,1.0,8.0,482.0,718460005985447936
4522.0,1.0,14.0,1385.0,718454725339934721
1764.0,0.0,21.0,448.0,718246886998687744
3580.0,0.0,20.0,916.0,718234618122661888
2278.0,0.0,19.0,545.0,717841801130979328
2638.0,2.0,20.0,992.0,717790033953034240
5339.0,0.0,42.0,1668.0,717537687239008257
1482.0,0.0,16.0,408.0,717428917016076293
2899.0,2.0,18.0,761.0,717421804990701568
5822.0,16.0,43.0,1748.0,717047459982213120
2987.0,1.0,22.0,873.0,717009362452090881
3977.0,1.0,17.0,1053.0,716802964044845056
7762.0,22.0,49.0,1461.0,716791146589110272
1138.0,0.0,17.0,397.0,716730379797970944
12055.0,7.0,128.0,5338.0,716447146686459905
2203.0,0.0,11.0,191.0,716439118184652801
2565.0,1.0,22.0,969.0,716285507865542656
6272.0,6.0,27.0,1716.0,716080869887381504
2939.0,0.0,25.0,796.0,715928423106027520
3428.0,2.0,34.0,1295.0,715758151270801409
4304.0,0.0,42.0,1539.0,715733265223708672
2568.0,1.0,11.0,515.0,715704790270025728
3623.0,2.0,33.0,1171.0,715696743237730304
3985.0,1.0,29.0,1452.0,715680795826982913
5052.0,1.0,39.0,1415.0,715360349751484417
2799.0,5.0,21.0,627.0,715342466308784130
2224.0,0.0,10.0,592.0,715220193576927233
4764.0,1.0,28.0,1692.0,715200624753819648
3832.0,0.0,25.0,1108.0,715009755312439296
3445.0,0.0,20.0,937.0,714982300363173890
6770.0,2.0,146.0,3851.0,714962719905021952
3826.0,2.0,20.0,1286.0,714957620017307648
3020.0,0.0,47.0,902.0,714631576617938945
3358.0,1.0,8.0,834.0,714606013974974464
2462.0,5.0,35.0,1013.0,714485234495041536
2829.0,0.0,17.0,673.0,714258258790387713
3035.0,0.0,20.0,765.0,714251586676113411
2123.0,0.0,18.0,802.0,714214115368108032
4014.0,0.0,20.0,1286.0,714141408463036416
3053.0,0.0,19.0,725.0,713919462244790272
1757.0,0.0,23.0,487.0,713909862279876608
2629.0,0.0,9.0,666.0,713900603437621249
4478.0,0.0,13.0,1245.0,713761197720473600
4103.0,0.0,30.0,1191.0,713411074226274305
6669.0,4.0,53.0,2605.0,713177543487135744
4101.0,1.0,23.0,1339.0,713175907180089344
17612.0,84.0,92.0,6114.0,712809025985978368
11365.0,13.0,78.0,4527.0,712717840512598017
3841.0,0.0,18.0,1104.0,712668654853337088
4922.0,0.0,27.0,1424.0,712438159032893441
222.0,0.0,3.0,24.0,712309440758808576
3477.0,0.0,33.0,942.0,712097430750289920
2720.0,2.0,39.0,815.0,712092745624633345
3027.0,0.0,9.0,440.0,712085617388212225
2080.0,0.0,14.0,570.0,712065007010385924
0.0,0.0,0.0,122.0,711998809858043904
7436.0,0.0,65.0,2101.0,711968124745228288
2628.0,0.0,24.0,913.0,711743778164514816
8117.0,0.0,33.0,3706.0,711732680602345472
30365.0,241.0,225.0,16690.0,711694788429553666
3562.0,0.0,26.0,825.0,711652651650457602
3334.0,0.0,15.0,1021.0,711363825979756544
3063.0,0.0,22.0,681.0,711306686208872448
2753.0,1.0,14.0,560.0,711008018775851008
4228.0,1.0,30.0,1270.0,710997087345876993
2358.0,0.0,15.0,617.0,710844581445812225
2478.0,0.0,14.0,477.0,710833117892898816
2147.0,0.0,16.0,516.0,710658690886586372
4448.0,2.0,48.0,2167.0,710609963652087808
4187.0,0.0,49.0,1705.0,710588934686908417
2209.0,1.0,17.0,672.0,710296729921429505
2003.0,0.0,13.0,482.0,710283270106132480
4154.0,1.0,32.0,1147.0,710272297844797440
2206.0,0.0,23.0,1019.0,710269109699739648
2693.0,1.0,21.0,816.0,710153181850935296
2527.0,1.0,25.0,808.0,710140971284037632
5046.0,1.0,25.0,1787.0,710117014656950272
3239.0,5.0,30.0,998.0,709918798883774466
609.0,0.0,26.0,92.0,709901256215666688
3244.0,0.0,28.0,1094.0,709852847387627521
3265.0,0.0,32.0,1079.0,709566166965075968
3030.0,0.0,27.0,977.0,709556954897764353
1390.0,0.0,9.0,219.0,709519240576036864
2029.0,1.0,13.0,520.0,709449600415961088
2431.0,1.0,22.0,619.0,709409458133323776
2216.0,0.0,14.0,523.0,709225125749587968
11461.0,2.0,118.0,5209.0,709207347839836162
2276.0,0.0,29.0,591.0,709198395643068416
1859.0,2.0,32.0,613.0,709179584944730112
1882.0,1.0,8.0,368.0,709158332880297985
4352.0,0.0,46.0,1486.0,709042156699303936
1673.0,0.0,18.0,595.0,708853462201716736
2749.0,0.0,19.0,807.0,708845821941387268
1556.0,0.0,10.0,454.0,708834316713893888
15271.0,116.0,103.0,6283.0,708810915978854401
2549.0,0.0,13.0,744.0,708738143638450176
2348.0,0.0,15.0,644.0,708711088997666817
2349.0,0.0,29.0,620.0,708479650088034305
2864.0,1.0,20.0,733.0,708469915515297792
14716.0,66.0,149.0,9109.0,708400866336894977
3312.0,0.0,35.0,1204.0,708356463048204288
2194.0,1.0,17.0,679.0,708349470027751425
3996.0,0.0,40.0,1416.0,708149363256774660
3109.0,0.0,12.0,786.0,708130923141795840
2490.0,1.0,17.0,900.0,708119489313951744
1808.0,0.0,6.0,503.0,708109389455101952
4078.0,3.0,58.0,1755.0,708026248782585858
2880.0,3.0,20.0,1018.0,707995814724026368
45.0,0.0,1.0,2.0,707983188426153984
2495.0,0.0,32.0,870.0,707969809498152960
3018.0,0.0,35.0,875.0,707776935007539200
2296.0,0.0,15.0,558.0,707741517457260545
3746.0,1.0,35.0,2213.0,707738799544082433
3136.0,0.0,23.0,920.0,707693576495472641
2362.0,0.0,23.0,788.0,707629649552134146
15657.0,88.0,90.0,5750.0,707610948723478529
2075.0,0.0,31.0,637.0,707420581654872064
2122.0,1.0,9.0,548.0,707411934438625280
3229.0,0.0,37.0,1152.0,707387676719185920
3020.0,1.0,25.0,979.0,707377100785885184
2289.0,0.0,15.0,583.0,707315916783140866
2590.0,0.0,20.0,713.0,707297311098011648
2408.0,0.0,18.0,620.0,707059547140169728
2025.0,1.0,23.0,721.0,707038192327901184
3744.0,0.0,22.0,1230.0,707021089608753152
2122.0,0.0,25.0,546.0,707014260413456384
13479.0,161.0,146.0,7143.0,706904523814649856
1891.0,1.0,27.0,528.0,706901761596989440
3034.0,0.0,35.0,896.0,706681918348251136
2359.0,0.0,27.0,990.0,706644897839910912
1993.0,1.0,5.0,582.0,706593038911545345
3204.0,0.0,30.0,1305.0,706538006853918722
2881.0,0.0,26.0,935.0,706516534877929472
3184.0,1.0,18.0,845.0,706346369204748288
19605.0,100.0,73.0,7169.0,706310011488698368
1574.0,0.0,9.0,439.0,706291001778950144
2524.0,1.0,19.0,852.0,706265994973601792
3604.0,0.0,15.0,2009.0,706169069255446529
4750.0,0.0,24.0,1460.0,706166467411222528
1365.0,0.0,10.0,346.0,706153300320784384
2871.0,0.0,17.0,667.0,705975130514706432
2937.0,1.0,21.0,801.0,705970349788291072
2194.0,0.0,15.0,498.0,705898680587526145
1801.0,0.0,16.0,469.0,705786532653883392
2925.0,1.0,20.0,1037.0,705591895322394625
2752.0,0.0,13.0,833.0,705475953783398401
4080.0,0.0,24.0,1466.0,705442520700944385
3528.0,5.0,39.0,1528.0,705428427625635840
2779.0,1.0,24.0,679.0,705239209544720384
2385.0,0.0,23.0,717.0,705223444686888960
1969.0,0.0,5.0,476.0,705102439679201280
2020.0,0.0,16.0,556.0,705066031337840642
3971.0,2.0,37.0,1019.0,704871453724954624
2076.0,0.0,18.0,477.0,704859558691414016
4720.0,0.0,29.0,1373.0,704847917308362754
2456.0,2.0,39.0,900.0,704819833553219584
6154.0,28.0,48.0,2643.0,704761120771465216
2670.0,0.0,18.0,908.0,704499785726889984
691.0,0.0,6.0,71.0,704491224099647488
3157.0,0.0,28.0,983.0,704480331685040129
7368.0,1.0,63.0,3243.0,704364645503647744
1450.0,0.0,10.0,314.0,704347321748819968
1390.0,0.0,13.0,413.0,704134088924532736
1720.0,0.0,21.0,522.0,704113298707505153
2702.0,0.0,18.0,845.0,704054845121142784
1713.0,0.0,12.0,406.0,703774238772166656
3022.0,0.0,23.0,1025.0,703769065844768768
2371.0,0.0,11.0,602.0,703631701117943808
3554.0,0.0,19.0,1386.0,703611486317502464
3508.0,0.0,34.0,1225.0,703425003149250560
2265.0,0.0,14.0,624.0,703407252292673536
3233.0,0.0,23.0,1037.0,703382836347330562
1772.0,0.0,13.0,347.0,703356393781329922
1832.0,0.0,13.0,495.0,703268521220972544
6838.0,0.0,54.0,2811.0,703079050210877440
24401.0,190.0,185.0,11357.0,703041949650034688
2376.0,1.0,35.0,655.0,702932127499816960
1489.0,0.0,18.0,413.0,702899151802126337
2996.0,0.0,28.0,968.0,702684942141153280
2024.0,0.0,17.0,508.0,702671118226825216
11362.0,66.0,67.0,3146.0,702598099714314240
2662.0,0.0,29.0,876.0,702539513671897089
2942.0,1.0,58.0,1389.0,702332542343577600
3039.0,0.0,28.0,957.0,702321140488925184
2290.0,0.0,20.0,696.0,702276748847800320
4409.0,14.0,32.0,1229.0,702217446468493312
3172.0,0.0,24.0,895.0,701981390485725185
3551.0,1.0,31.0,934.0,701952816642965504
3257.0,0.0,30.0,1261.0,701889187134500865
3133.0,0.0,54.0,1514.0,701805642395348998
1929.0,0.0,17.0,418.0,701601587219795968
2587.0,1.0,29.0,842.0,701570477911896070
2459.0,0.0,15.0,552.0,701545186879471618
11311.0,80.0,83.0,4652.0,701214700881756160
2049.0,0.0,14.0,512.0,700890391244103680
2409.0,0.0,12.0,563.0,700864154249383937
2286.0,3.0,21.0,453.0,700847567345688576
2263.0,1.0,39.0,866.0,700796979434098688
21081.0,111.0,144.0,8481.0,700747788515020802
2407.0,2.0,23.0,723.0,700518061187723268
2117.0,0.0,23.0,524.0,700505138482569216
3793.0,0.0,48.0,1631.0,700462010979500032
2439.0,0.0,26.0,660.0,700167517596164096
2062.0,0.0,17.0,611.0,700151421916807169
6949.0,34.0,51.0,2451.0,700143752053182464
2454.0,1.0,32.0,616.0,700062718104104960
1922.0,0.0,11.0,532.0,700029284593901568
3040.0,0.0,31.0,1206.0,700002074055016451
2785.0,0.0,12.0,852.0,699801817392291840
2070.0,0.0,9.0,473.0,699788877217865730
2515.0,0.0,16.0,1113.0,699779630832685056
1815.0,1.0,22.0,543.0,699775878809702401
9499.0,1.0,118.0,4172.0,699691744225525762
5529.0,0.0,58.0,2405.0,699446877801091073
2037.0,1.0,9.0,468.0,699434518667751424
1253.0,0.0,8.0,290.0,699423671849451520
1934.0,0.0,20.0,574.0,699413908797464576
1757.0,0.0,12.0,395.0,699370870310113280
2913.0,2.0,7.0,785.0,699323444782047232
2093.0,0.0,27.0,570.0,699088579889332224
2263.0,0.0,14.0,578.0,699079609774645248
2726.0,0.0,51.0,1084.0,699072405256409088
3443.0,0.0,28.0,1630.0,699060279947165696
2414.0,0.0,15.0,1095.0,699036661657767936
3091.0,1.0,19.0,880.0,698989035503689728
2494.0,0.0,24.0,834.0,698953797952008193
2345.0,0.0,14.0,556.0,698907974262222848
2279.0,0.0,12.0,621.0,698710712454139905
1333.0,2.0,14.0,338.0,698703483621523456
1198.0,0.0,11.0,315.0,698635131305795584
2151.0,0.0,19.0,561.0,698549713696649216
1709.0,0.0,16.0,398.0,698355670425473025
2083.0,2.0,22.0,873.0,698342080612007937
4418.0,1.0,38.0,1803.0,698262614669991936
15562.0,169.0,117.0,5470.0,698195409219559425
2598.0,0.0,14.0,678.0,698178924120031232
1420.0,0.0,9.0,307.0,697995514407682048
3029.0,1.0,32.0,1176.0,697990423684476929
2209.0,0.0,29.0,618.0,697943111201378304
2795.0,0.0,39.0,1060.0,697881462549430272
1604.0,0.0,11.0,499.0,697630435728322560
2901.0,1.0,12.0,926.0,697616773278015490
2791.0,0.0,37.0,1139.0,697596423848730625
1896.0,1.0,18.0,456.0,697575480820686848
1882.0,1.0,50.0,997.0,697516214579523584
2247.0,0.0,14.0,608.0,697482927769255936
3183.0,0.0,28.0,1278.0,697463031882764288
4363.0,2.0,35.0,1724.0,697270446429966336
3048.0,0.0,22.0,909.0,697259378236399616
2854.0,2.0,30.0,1059.0,697255105972801536
2338.0,0.0,22.0,618.0,697242256848379904
2929.0,0.0,30.0,942.0,696900204696625153
2179.0,0.0,13.0,622.0,696894894812565505
4463.0,0.0,23.0,1634.0,696886256886657024
2270.0,0.0,15.0,644.0,696877980375769088
1374.0,0.0,13.0,329.0,696754882863349760
1901.0,0.0,22.0,839.0,696744641916489729
2186.0,0.0,13.0,588.0,696713835009417216
3650.0,0.0,18.0,1574.0,696518437233913856
1135.0,0.0,35.0,127.0,696490539101908992
2318.0,0.0,41.0,929.0,696488710901260288
2940.0,0.0,21.0,1056.0,696405997980676096
1785.0,0.0,16.0,588.0,696100768806522880
2773.0,0.0,16.0,1059.0,695816827381944320
2926.0,0.0,25.0,710.0,695794761660297217
1712.0,0.0,45.0,666.0,695767669421768709
4216.0,1.0,34.0,1901.0,695629776980148225
4103.0,0.0,40.0,1660.0,695446424020918272
8018.0,64.0,101.0,3265.0,695409464418041856
3356.0,1.0,34.0,1306.0,695314793360662529
2472.0,0.0,13.0,552.0,695095422348574720
2626.0,2.0,24.0,999.0,695074328191332352
1482.0,0.0,11.0,530.0,695064344191721472
2442.0,0.0,28.0,719.0,695051054296211456
2506.0,1.0,20.0,826.0,694925794720792577
2547.0,0.0,33.0,842.0,694905863685980160
33130.0,133.0,168.0,13129.0,694669722378485760
1389.0,0.0,8.0,251.0,694356675654983680
1886.0,1.0,9.0,546.0,694352839993344000
1468.0,0.0,10.0,433.0,694342028726001664
1830.0,0.0,26.0,451.0,694329668942569472
3830.0,0.0,18.0,1864.0,694206574471057408
2720.0,0.0,16.0,844.0,694183373896572928
3152.0,0.0,45.0,927.0,694001791655137281
1743.0,0.0,11.0,361.0,693993230313091072
1630.0,0.0,12.0,331.0,693942351086120961
2486.0,0.0,23.0,523.0,693647888581312512
1268.0,0.0,10.0,115.0,693644216740769793
2363.0,0.0,17.0,379.0,693642232151285760
2269.0,0.0,26.0,723.0,693629975228977152
1421.0,0.0,8.0,339.0,693622659251335168
4670.0,4.0,65.0,1787.0,693590843962331137
1525.0,0.0,6.0,223.0,693582294167244802
1634.0,0.0,16.0,572.0,693486665285931008
3098.0,0.0,32.0,1127.0,693280720173801472
2207.0,0.0,12.0,735.0,693267061318012928
2053.0,0.0,15.0,452.0,693262851218264065
2670.0,0.0,24.0,674.0,693231807727280129
7283.0,2.0,44.0,2912.0,693155686491000832
1570.0,3.0,13.0,552.0,693109034023534592
1712.0,1.0,13.0,406.0,693095443459342336
2511.0,1.0,15.0,700.0,692919143163629568
2249.0,0.0,30.0,792.0,692905862751522816
1623.0,0.0,12.0,541.0,692901601640583168
2091.0,0.0,15.0,720.0,692894228850999298
2670.0,0.0,15.0,801.0,692828166163931137
6300.0,0.0,57.0,3319.0,692752401762250755
4044.0,0.0,28.0,1399.0,692568918515392513
2915.0,0.0,75.0,1241.0,692535307825213440
1710.0,1.0,13.0,370.0,692530551048294401
1370.0,0.0,17.0,198.0,692423280028966913
8680.0,68.0,95.0,3146.0,692417313023332352
2345.0,0.0,15.0,751.0,692187005137076224
1979.0,0.0,27.0,724.0,692158366030913536
1515.0,0.0,23.0,355.0,692142790915014657
3132.0,0.0,23.0,1135.0,692041934689402880
2680.0,0.0,23.0,873.0,692017291282812928
3672.0,0.0,30.0,1499.0,691820333922455552
7513.0,3.0,110.0,3842.0,691793053716221953
2610.0,0.0,33.0,890.0,691756958957883396
1800.0,0.0,9.0,461.0,691675652215414786
2209.0,0.0,10.0,503.0,691483041324204033
3746.0,0.0,30.0,1029.0,691459709405118465
2442.0,0.0,18.0,756.0,691444869282295808
17909.0,38.0,92.0,6941.0,691416866452082688
2391.0,0.0,13.0,602.0,691321916024623104
2772.0,0.0,23.0,797.0,691096613310316544
1606.0,0.0,16.0,307.0,691090071332753408
5459.0,2.0,94.0,2623.0,690989312272396288
3325.0,0.0,21.0,1121.0,690959652130045952
3785.0,2.0,27.0,1761.0,690938899477221376
3032.0,1.0,13.0,912.0,690932576555528194
3512.0,0.0,28.0,1159.0,690735892932222976
2009.0,0.0,20.0,469.0,690728923253055490
2159.0,0.0,23.0,754.0,690690673629138944
1202.0,0.0,10.0,250.0,690649993829576704
279.0,0.0,4.0,14.0,690607260360429569
1790.0,0.0,13.0,550.0,690597161306841088
1743.0,1.0,15.0,406.0,690400367696297985
2984.0,1.0,23.0,765.0,690374419777196032
2462.0,2.0,31.0,798.0,690360449368465409
1376.0,0.0,12.0,466.0,690348396616552449
1546.0,1.0,17.0,370.0,690248561355657216
2587.0,0.0,33.0,927.0,690021994562220032
2313.0,0.0,19.0,664.0,690015576308211712
3395.0,1.0,25.0,1545.0,690005060500217858
1309.0,0.0,10.0,330.0,689999384604450816
1349.0,0.0,21.0,410.0,689993469801164801
1272.0,0.0,13.0,411.0,689977555533848577
2264.0,1.0,17.0,624.0,689905486972461056
2807.0,0.0,24.0,1048.0,689877686181715968
2024.0,0.0,10.0,690.0,689835978131935233
3006.0,0.0,31.0,851.0,689661964914655233
9556.0,34.0,85.0,3495.0,689659372465688576
2049.0,0.0,14.0,581.0,689623661272240129
10803.0,0.0,130.0,5038.0,689599056876867584
1908.0,0.0,8.0,407.0,689557536375177216
3142.0,0.0,34.0,1302.0,689517482558820352
2077.0,0.0,36.0,854.0,689289219123089408
3028.0,1.0,22.0,1005.0,689283819090870273
1830.0,0.0,20.0,642.0,689280876073582592
1058.0,0.0,7.0,225.0,689275259254616065
2361.0,1.0,44.0,980.0,689255633275777024
2867.0,0.0,12.0,900.0,689154315265683456
1870.0,1.0,8.0,458.0,689143371370250240
2504.0,0.0,14.0,776.0,688916208532455424
1945.0,0.0,28.0,709.0,688908934925697024
1932.0,0.0,9.0,711.0,688898160958271489
2064.0,3.0,30.0,622.0,688894073864884227
1279.0,0.0,6.0,326.0,688828561667567616
891.0,0.0,9.0,171.0,688804835492233216
2064.0,0.0,20.0,605.0,688789766343622656
2410.0,0.0,22.0,629.0,688547210804498433
2156.0,0.0,13.0,661.0,688519176466644993
8581.0,27.0,49.0,4096.0,688385280030670848
2085.0,1.0,18.0,763.0,688211956440801280
1984.0,0.0,15.0,533.0,688179443353796608
2626.0,0.0,26.0,702.0,688116655151435777
1604.0,1.0,18.0,325.0,688064179421470721
5040.0,0.0,108.0,2261.0,687841446767013888
2527.0,0.0,25.0,1014.0,687826841265172480
2283.0,0.0,19.0,870.0,687818504314159109
2205.0,0.0,15.0,660.0,687807801670897665
1627.0,0.0,15.0,599.0,687732144991551489
2247.0,0.0,19.0,767.0,687704180304273409
1806.0,0.0,15.0,473.0,687664829264453632
1766.0,0.0,27.0,530.0,687494652870668288
1478.0,0.0,12.0,222.0,687480748861947905
1833.0,0.0,35.0,483.0,687476254459715584
1913.0,2.0,16.0,494.0,687460506001633280
1754.0,0.0,43.0,555.0,687399393394311168
18696.0,105.0,102.0,8369.0,687317306314240000
4024.0,0.0,44.0,1743.0,687312378585812992
4984.0,0.0,68.0,2060.0,687127927494963200
2024.0,0.0,12.0,463.0,687124485711986689
5375.0,0.0,26.0,2249.0,687109925361856513
2176.0,0.0,24.0,876.0,687102708889812993
2084.0,0.0,17.0,553.0,687096057537363968
8005.0,12.0,39.0,2913.0,686947101016735744
3248.0,0.0,23.0,1262.0,686760001961103360
3209.0,3.0,55.0,1323.0,686749460672679938
3814.0,0.0,9.0,1096.0,686730991906516992
2616.0,0.0,28.0,736.0,686683045143953408
3416.0,0.0,34.0,1240.0,686618349602762752
1757.0,1.0,13.0,494.0,686606069955735556
1602.0,1.0,26.0,635.0,686394059078897668
3020.0,0.0,19.0,793.0,686386521809772549
2056.0,0.0,15.0,516.0,686377065986265092
2000.0,0.0,24.0,603.0,686358356425093120
3731.0,0.0,44.0,1530.0,686286779679375361
2068.0,0.0,18.0,665.0,686050296934563840
1063.0,0.0,20.0,106.0,686035780142297088
2857.0,0.0,41.0,1042.0,686034024800862208
2286.0,1.0,11.0,367.0,686007916130873345
1683.0,0.0,21.0,565.0,686003207160610816
1942.0,0.0,18.0,478.0,685973236358713344
1501.0,0.0,24.0,536.0,685943807276412928
6917.0,0.0,91.0,2600.0,685906723014619143
1889.0,0.0,15.0,110.0,685681090388975616
2188.0,0.0,15.0,511.0,685667379192414208
2981.0,0.0,37.0,1338.0,685663452032069632
2696.0,0.0,24.0,699.0,685641971164143616
30455.0,29.0,174.0,14174.0,685547936038666240
2814.0,0.0,30.0,1049.0,685532292383666176
8695.0,35.0,48.0,3600.0,685325112850124800
2451.0,0.0,14.0,582.0,685321586178670592
3040.0,0.0,26.0,948.0,685315239903100929
1929.0,0.0,15.0,399.0,685307451701334016
2849.0,0.0,44.0,1081.0,685268753634967552
2142.0,0.0,13.0,590.0,685198997565345792
3792.0,1.0,31.0,1285.0,685169283572338688
2219.0,0.0,16.0,328.0,684969860808454144
6304.0,13.0,67.0,2824.0,684959798585110529
2969.0,0.0,19.0,948.0,684940049151070208
3226.0,0.0,18.0,417.0,684926975086034944
3228.0,0.0,23.0,1327.0,684914660081053696
1721.0,0.0,17.0,468.0,684902183876321280
1925.0,0.0,32.0,731.0,684880619965411328
32438.0,385.0,327.0,19756.0,684830982659280897
2515.0,1.0,17.0,906.0,684800227459624960
8192.0,2.0,48.0,3182.0,684594889858887680
3819.0,0.0,25.0,1284.0,684588130326986752
2770.0,0.0,54.0,1109.0,684567543613382656
2442.0,0.0,45.0,859.0,684538444857667585
3577.0,0.0,42.0,1073.0,684481074559381504
1822.0,1.0,10.0,504.0,684460069371654144
7509.0,0.0,44.0,2959.0,684241637099323392
1148.0,0.0,6.0,184.0,684225744407494656
3527.0,2.0,24.0,1243.0,684222868335505415
1987.0,0.0,31.0,947.0,684200372118904832
1766.0,0.0,33.0,458.0,684195085588783105
3232.0,1.0,16.0,1057.0,684188786104872960
1869.0,0.0,6.0,595.0,684177701129875456
2749.0,0.0,30.0,1377.0,684147889187209216
1865.0,0.0,23.0,426.0,684122891630342144
3804.0,1.0,27.0,1302.0,684097758874210310
3529.0,0.0,15.0,1023.0,683857920510050305
1794.0,1.0,19.0,317.0,683852578183077888
2419.0,1.0,43.0,858.0,683849932751646720
2420.0,0.0,24.0,1025.0,683834909291606017
2591.0,0.0,22.0,974.0,683828599284170753
3081.0,0.0,23.0,1224.0,683773439333797890
5986.0,0.0,66.0,3016.0,683742671509258241
6805.0,67.0,55.0,2626.0,683515932363329536
2938.0,1.0,18.0,875.0,683498322573824003
2456.0,0.0,21.0,907.0,683481228088049664
2245.0,0.0,12.0,620.0,683462770029932544
3583.0,0.0,27.0,1461.0,683449695444799489
7061.0,40.0,41.0,2184.0,683391852557561860
2675.0,0.0,15.0,826.0,683357973142474752
2650.0,3.0,17.0,941.0,683142553609318400
3152.0,10.0,21.0,821.0,683111407806746624
2003.0,0.0,17.0,590.0,683098815881154561
1861.0,0.0,19.0,520.0,683078886620553216
2001.0,0.0,10.0,672.0,683030066213818368
33875.0,124.0,222.0,14931.0,682962037429899265
1633.0,0.0,9.0,155.0,682808988178739200
2288.0,0.0,14.0,1020.0,682788441537560576
1409.0,0.0,9.0,398.0,682750546109968385
1216.0,0.0,16.0,333.0,682697186228989953
2825.0,0.0,17.0,988.0,682662431982772225
1913.0,0.0,15.0,535.0,682638830361513985
3187.0,0.0,30.0,1047.0,682429480204398592
6985.0,21.0,83.0,1591.0,682406705142087680
2080.0,0.0,13.0,598.0,682393905736888321
1544.0,0.0,14.0,425.0,682389078323662849
2829.0,0.0,16.0,889.0,682303737705140231
3818.0,0.0,28.0,1079.0,682259524040966145
2977.0,0.0,20.0,1043.0,682242692827447297
16834.0,146.0,174.0,8927.0,682088079302213632
4550.0,1.0,43.0,1533.0,682059653698686977
2952.0,1.0,24.0,850.0,682047327939461121
6075.0,7.0,40.0,1802.0,682032003584274432
2877.0,1.0,54.0,1373.0,682003177596559360
2600.0,0.0,16.0,922.0,681981167097122816
2275.0,0.0,18.0,748.0,681891461017812993
11842.0,42.0,91.0,3699.0,681694085539872773
1630.0,0.0,13.0,401.0,681679526984871937
2429.0,0.0,13.0,820.0,681654059175129088
1736.0,0.0,18.0,419.0,681610798867845120
3261.0,2.0,28.0,1180.0,681579835668455424
13208.0,29.0,96.0,5221.0,681523177663676416
1518.0,0.0,5.0,245.0,681340665377193984
8570.0,0.0,70.0,3712.0,681339448655802368
2419.0,0.0,15.0,673.0,681320187870711809
3607.0,0.0,53.0,1633.0,681302363064414209
2967.0,0.0,22.0,859.0,681297372102656000
2976.0,0.0,15.0,1000.0,681281657291280384
1335.0,0.0,4.0,237.0,681261549936340994
1362.0,0.0,13.0,471.0,681242418453299201
2245.0,0.0,12.0,441.0,681231109724700672
3426.0,0.0,26.0,1343.0,681193455364796417
2218.0,0.0,24.0,586.0,680970795137544192
4231.0,0.0,25.0,1826.0,680959110691590145
2931.0,2.0,50.0,939.0,680940246314430465
1925.0,0.0,17.0,395.0,680934982542561280
2220.0,0.0,14.0,565.0,680913438424612864
1616.0,0.0,11.0,327.0,680889648562991104
3196.0,1.0,27.0,1185.0,680836378243002368
1987.0,0.0,9.0,607.0,680805554198020098
2196.0,0.0,15.0,743.0,680801747103793152
2612.0,0.0,30.0,940.0,680798457301471234
2415.0,0.0,21.0,629.0,680609293079592961
3320.0,3.0,24.0,1194.0,680583894916304897
3898.0,1.0,36.0,1738.0,680497766108381184
1577.0,0.0,3.0,440.0,680494726643068929
2349.0,1.0,18.0,674.0,680473011644985345
1330.0,0.0,17.0,443.0,680440374763077632
1363.0,0.0,8.0,262.0,680221482581123072
